RA,Dec,pop,U,err_U,Z,err_Z,F378,err_F378,F395,err_F395,F410,err_F410,F430,err_F430,F515,err_F515,F660,err_F660,F861,err_F861,G,err_G,I,err_I,R,err_R,pmra,e_pmra,pmdec,e_pmdec,g,bp,rp,par,e_par,r
323.4845,-0.727188,0.0,18.346999999999998,0.037,16.616,0.012,18.759,0.043,18.763,0.056,18.985999999999997,0.035,18.945,0.03,18.073999999999998,0.019,17.304,0.012,16.859,0.015,18.238,0.013,16.874,0.026,17.393,0.011,3.501102,0.096002,-2.266204,0.070617,17.37666,17.809135,16.77607,-0.04921,0.090438,558.711169
323.2978,-0.714051,0.0,18.006,0.032,16.419,0.011,18.299999999999997,0.035,18.383000000000003,0.044,18.576999999999998,0.028,18.471,0.022,17.839,0.017,17.076999999999998,0.009,16.616,0.012,17.974999999999998,0.011,16.72,0.011,17.171,0.009,3.336731,0.102177,-2.145689,0.066495,17.139002,17.558985,16.551128,0.038331,0.085481,457.161628
323.5924,-1.018114,0.0,18.756999999999998,0.046,17.378,0.023,19.219,0.051,19.227,0.094,19.424,0.049,19.292,0.049,18.782999999999998,0.035,18.051,0.011,17.594,0.024,18.864,0.021,17.685,0.015,18.102999999999998,0.01,3.225538,0.188417,-2.183397,0.156158,18.08772,18.529247,17.54844,0.209852,0.172133,1084.655142
323.312,-0.93326,1.0,18.683,0.047,17.278,0.018,19.032000000000004,0.051,19.151,0.066,19.188,0.041,19.207,0.042,18.596999999999998,0.022,17.923,0.013,17.466,0.016,18.752,0.018,17.554,0.011,17.985,0.01,3.560797,0.139178,-2.13532,0.098785,17.95905,18.351131,17.39751,-0.04829,0.138149,435.884851
323.3456,-0.898916,0.0,17.589,0.046,15.995999999999999,0.053,17.918999999999997,0.054,17.912000000000003,0.047,18.087,0.04,18.023,0.051,17.419999999999998,0.038,16.663,0.047,16.223,0.043,17.528,0.045,16.409,0.011,16.746,0.048,3.455737,0.089535,-2.194688,0.055569,16.88012,17.198866,16.168934,0.069537,0.087013,279.122622
323.3972,-0.893314,0.0,18.73,0.045,17.218,0.028,18.939999999999998,0.054,19.024,0.077,19.232,0.048,19.148,0.038,18.624,0.028,17.81,0.024,17.42,0.026,18.737,0.039,17.471999999999998,0.026,17.916,0.024,3.469296,0.167039,-2.249972,0.102718,18.021643,18.390606,17.481213,0.126826,0.166403,281.391367
323.3967,-0.892174,0.0,18.404,0.054,16.897,0.013,18.735999999999997,0.037,18.878,0.062,18.945,0.04,18.912,0.038,18.342,0.03,17.491,0.014,17.082,0.017,18.384,0.025,17.153,0.013,17.581,0.017,3.745183,0.154907,-1.981644,0.087433,17.638863,17.976618,17.037573,-0.147848,0.136762,276.756249
323.3917,-0.875018,1.0,17.641,0.039,16.136,0.038,17.970999999999997,0.036,18.083000000000002,0.038,18.206999999999997,0.038,18.175,0.037,17.503,0.034,16.779,0.035,16.330000000000002,0.036,17.624,0.034,16.431,0.042,16.864,0.04,3.635398,0.101161,-2.139791,0.057678,16.95544,17.310968,16.307993,0.184782,0.084499,213.771978
323.3583,-0.873921,1.0,18.598,0.054,17.137,0.02,18.988999999999997,0.046,19.095000000000002,0.077,19.214,0.052,19.235,0.067,18.541999999999998,0.04,17.759999999999998,0.012,17.331,0.02,18.608,0.017,17.418,0.018,17.881,0.018,3.533837,0.143839,-2.300419,0.090629,17.79127,18.227407,17.254337,-0.03393,0.139069,183.055422
323.3568,-0.868919,0.0,16.799,0.014,14.826,0.012,17.122999999999998,0.018,17.169,0.027,17.2,0.016,17.094,0.013,16.372,0.012,15.531,0.007,15.038,0.009,16.519,0.011,15.152000000000001,0.014,15.639,0.008,3.596436,0.056923,-2.183973,0.033538,15.63656,16.092823,14.995688,-0.080537,0.048053,165.795319
323.4193,-0.865571,0.0,17.999,0.026,16.468999999999998,0.01,18.269,0.031,18.424,0.04,18.532999999999998,0.03,18.438,0.033,17.851,0.02,17.102,0.01,16.647,0.012,17.97,0.019,16.739,0.012,17.175,0.012,2.559812,0.18753,-2.039953,0.087163,17.205866,17.569014,16.602194,0.882699,0.120711,254.662062
323.3557,-0.864907,1.0,18.496,0.059,16.930999999999997,0.051,18.866,0.042,18.94,0.072,19.076,0.04,19.101,0.034,18.381,0.029,17.578,0.041,17.191,0.024,18.573999999999998,0.035,17.195999999999998,0.041,17.637,0.037,3.319835,0.171611,-2.17267,0.108223,17.790789,18.149532,17.21313,-0.200516,0.147611,152.058754
323.3581,-0.862744,1.0,18.826999999999998,0.102,17.275,0.047,18.999000000000002,0.063,19.063000000000002,0.087,19.051,0.077,19.169,0.061,18.668,0.039,17.944,0.04,17.522,0.045,18.716,0.038,17.534,0.049,17.976,0.049,3.466007,0.212314,-2.392029,0.16708,18.12214,18.23527,17.3593,-0.046505,0.202143,142.866807
323.3547,-0.862344,0.0,17.553,0.028,15.565999999999999,0.016,17.863999999999997,0.027,17.818,0.029,17.930999999999997,0.019,17.818,0.015,17.119999999999997,0.015,16.241,0.01,15.786999999999999,0.012,17.188,0.015,15.847999999999999,0.017,16.319,0.013,3.280703,0.149686,-1.842796,0.088473,16.413797,16.78989,15.75866,0.609252,0.122191,143.646474
323.3294,-0.860723,0.0,18.771,0.042,17.425,0.021,19.094,0.052,19.277,0.076,19.416999999999998,0.044,19.311,0.032,18.782,0.03,18.054,0.02,17.627,0.024,18.874,0.02,17.689999999999998,0.019,18.102,0.017,2.58255,0.19343,-2.098446,0.160082,18.134884,18.48352,17.570478,1.149337,0.187168,180.285249
323.3577,-0.859282,0.0,17.878999999999998,0.027,16.237,0.017,18.232,0.034,18.352,0.05,18.406,0.026,18.384,0.029,17.73,0.029,16.884,0.015,16.464,0.012,17.907999999999998,0.032,16.514,0.02,16.927,0.013,3.785441,0.144627,-2.497119,0.08347,16.961662,17.363043,16.36352,-0.077594,0.122342,131.001606
323.3383,-0.858266,0.0,18.633,0.048,16.936,0.026,18.820999999999998,0.039,18.687,0.074,18.938,0.059,19.002,0.041,18.326,0.043,17.583,0.029,17.164,0.037,18.375,0.046,17.224,0.035,17.656,0.034,2.704223,0.191822,-2.042358,0.108046,17.70158,17.973127,17.084131,0.545506,0.162325,153.460038
323.3649,-0.8492,0.0,17.833,0.067,16.677,0.05,18.335,0.07,18.247,0.069,18.485,0.073,18.182000000000002,0.07,18.058,0.056,16.941,0.037,16.773,0.02,18.218,0.071,16.701,0.028,17.063,0.036,3.510266,0.136549,-2.336838,0.079543,17.220255,17.266684,16.347755,0.919788,0.113947,93.480222
323.3502,-0.857062,0.0,17.808,0.048,16.282999999999998,0.05,18.458,0.066,18.346,0.063,18.485999999999997,0.05,18.283,0.042,17.694,0.037,16.939,0.039,16.499,0.044,17.81,0.039,16.551,0.059,16.98,0.05,3.640413,0.113001,-2.378161,0.068373,17.14933,17.362507,16.435547,0.2581,0.096335,129.656409
323.404,-0.849517,0.0,18.672,0.043,17.082,0.039,19.025,0.048,19.171,0.085,19.349,0.04,19.267,0.035,18.641,0.027,17.866999999999997,0.021,17.356,0.026,18.698,0.02,17.474,0.027,17.903,0.028,3.277459,0.269,-2.236711,0.17264,17.994473,18.34548,17.394901,-0.134049,0.175299,176.411877
323.395,-0.850978,1.0,18.313,0.039,16.709999999999997,0.021,18.521,0.035,18.708000000000002,0.053,18.840999999999998,0.038,18.762,0.031,18.236,0.032,17.372999999999998,0.017,16.977,0.021,18.238,0.024,17.000999999999998,0.024,17.463,0.021,3.383773,0.186102,-2.128832,0.090232,17.464188,17.869577,16.887747,0.183197,0.121811,153.555762
323.3675,-0.84282,0.0,16.999,0.035,14.867999999999999,0.016,17.259,0.041,17.455000000000002,0.047,17.572,0.052,17.29,0.03,16.567999999999998,0.032,15.623,0.019,15.024000000000001,0.013,16.695,0.03,15.16,0.017,15.672999999999998,0.02,3.691675,0.080762,-2.490896,0.041731,15.628769,15.90972,14.838522,-0.012495,0.053615,72.782188
323.3759,-0.81084,1.0,16.581,0.02,14.443999999999999,0.019,16.775,0.021,16.861,0.027,16.855999999999998,0.022,16.875,0.019,16.009,0.013,15.15,0.016,14.671,0.013,16.329,0.025,14.788,0.018,15.271999999999998,0.018,3.594713,0.078797,-2.006436,0.037755,15.345635,15.623421,14.53146,-0.404674,0.0472,65.507915
323.353,-0.812486,1.0,16.166999999999998,0.02,13.215,0.01,16.4,0.028,16.547,0.039,16.282,0.021,16.333000000000002,0.065,15.091999999999999,0.014,14.089,0.012,13.472000000000001,0.009,15.355999999999998,0.022,13.61,0.011,14.154,0.011,3.633622,0.045751,-2.110854,0.029179,14.153462,14.619781,13.372043,-0.060243,0.030432,51.881422
323.3462,-0.807081,0.0,16.705,0.041,15.143,0.016,17.198,0.022,17.255000000000003,0.032,17.52,0.022,17.332,0.019,16.721,0.02,15.868,0.016,15.367999999999999,0.015,16.73,0.021,15.457999999999998,0.016,15.939,0.018,4.024552,0.136075,-2.234578,0.073584,15.982654,16.172422,15.13743,0.050246,0.089118,83.000921
323.3637,-0.795575,0.0,16.817999999999998,0.029,14.876999999999999,0.027,17.103,0.038,17.091,0.037,17.205,0.025,17.12,0.025,16.337999999999997,0.025,15.606,0.021,15.082999999999998,0.024,16.521,0.019,15.225999999999999,0.033,15.742999999999999,0.029,3.656832,0.079313,-1.993679,0.039001,15.704027,16.081121,15.009812,-0.221238,0.049413,99.561524
323.3504,-0.844138,1.0,16.886,0.029,15.116999999999997,0.033,17.073999999999998,0.038,17.273,0.043,17.523999999999997,0.023,17.358,0.021,16.654999999999998,0.021,15.801,0.034,15.266000000000002,0.038,16.875,0.023,15.381999999999998,0.04,15.924,0.038,3.358513,0.079988,-2.610518,0.047053,16.041805,16.190727,15.165408,0.231391,0.064835,87.329199
323.3954,-0.846742,1.0,18.515,0.036,17.067,0.027,18.863,0.042,18.891000000000002,0.058,19.028,0.042,19.032,0.035,18.584,0.05,17.692999999999998,0.023,17.255,0.018,18.48,0.018,17.304,0.022,17.747,0.027,3.598906,0.229973,-2.127343,0.136845,17.699642,18.076345,17.108393,0.409733,0.163833,145.21076
323.4559,-0.842665,0.0,18.278,0.031,16.785,0.014,18.634,0.041,18.722,0.059,18.878999999999998,0.034,18.806,0.034,18.194,0.021,17.438,0.009,16.992,0.018,18.308,0.011,17.076,0.013,17.509,0.01,3.41809,0.188474,-2.271134,0.092822,17.489592,17.908642,16.935225,-0.100078,0.126902,343.162108
323.3279,-0.839708,0.0,16.46,0.016,14.302,0.007,16.695999999999998,0.015,16.786,0.022,16.766,0.012,16.629,0.012,15.913999999999998,0.011,15.045,0.008,14.526,0.009,16.04,0.011,14.631,0.009,15.139,0.01,3.583564,0.044067,-2.263608,0.026667,15.166574,15.617012,14.484811,0.024072,0.036514,138.164636
323.3107,-0.836659,0.0,17.127,0.015,15.175,0.011,17.348999999999997,0.019,17.439,0.02,17.48,0.014,17.347,0.013,16.712,0.012,15.866000000000001,0.007,15.394000000000002,0.01,16.839,0.01,15.479,0.011,15.966999999999999,0.01,3.379699,0.063449,-2.055456,0.034978,15.998042,16.43047,15.368743,0.111051,0.054189,192.856579
323.3118,-0.835627,1.0,16.092,0.009,13.483,0.006,16.308999999999997,0.013,16.391000000000002,0.01,16.284,0.009,16.136,0.006,15.253999999999998,0.01,14.283,0.005,13.707999999999998,0.006,15.434000000000001,0.008,13.849,0.008,14.408,0.006,3.456397,0.031639,-2.182216,0.017429,14.39862,14.936569,13.69287,0.027622,0.026747,188.378583
323.3166,-0.834738,0.0,18.15,0.039,16.637999999999998,0.032,18.403,0.04,18.501,0.063,18.654999999999998,0.043,18.573,0.037,18.0,0.028,17.273,0.025,16.835,0.021,18.112,0.031,16.887999999999998,0.03,17.346,0.033,3.606926,0.141472,-2.193947,0.076001,17.354717,17.739393,16.756836,0.110038,0.119238,170.803752
323.4007,-0.8344,0.0,16.855999999999998,0.029,15.009999999999998,0.02,17.124000000000002,0.032,17.25,0.042,17.329,0.021,17.207,0.03,16.487,0.023,15.677999999999999,0.018,15.222999999999999,0.008,16.619,0.027,15.303999999999998,0.021,15.765,0.022,3.483506,0.079689,-2.216282,0.037342,15.838063,16.26133,15.185563,0.084614,0.048511,142.829077
323.4017,-0.833574,1.0,18.741,0.062,17.340999999999998,0.042,18.945,0.047,19.124000000000002,0.067,19.313,0.058,19.222,0.05,18.657,0.04,17.907999999999998,0.03,17.512,0.05,18.730999999999998,0.04,17.516,0.04,17.999,0.041,3.061125,0.30762,-2.392617,0.214021,18.175634,18.249775,17.296751,-0.107252,0.226498,145.494424
323.3281,-0.828909,0.0,16.689999999999998,0.019,14.761,0.01,17.089,0.023,17.086000000000002,0.019,17.139,0.012,17.042,0.017,16.32,0.012,15.475,0.008,14.982,0.008,16.458,0.014,15.084,0.008,15.584,0.011,3.687045,0.054506,-2.167939,0.032527,15.589542,16.004486,14.918451,-0.040425,0.04518,125.825895
323.3181,-0.827019,0.0,17.349,0.026,15.709,0.013,17.624000000000002,0.023,17.693,0.03,17.82,0.02,17.711000000000002,0.019,17.121,0.014,16.369999999999997,0.012,15.936,0.015,17.239,0.014,16.014,0.013,16.447,0.016,3.776748,0.084755,-2.335033,0.046857,16.567171,16.856539,15.880834,2.12E-4,0.071843,160.67828
323.282,-0.826828,0.0,18.531,0.085,17.587,0.023,19.305999999999997,0.056,19.385,0.093,19.488,0.063,19.393,0.045,18.874,0.03,18.180999999999997,0.014,17.739,0.021,19.032999999999998,0.014,17.843,0.014,18.267,0.013,3.371049,0.231825,-2.355045,0.148855,18.236116,18.515823,17.61381,0.354865,0.190746,290.392756
323.3911,-0.826003,1.0,17.845,0.035,16.180999999999997,0.027,18.101999999999997,0.034,18.285,0.042,18.281,0.036,18.322,0.023,17.695999999999998,0.027,16.881,0.021,16.409,0.017,17.761,0.027,16.476,0.026,16.918,0.028,3.421412,0.268822,-2.518442,0.142209,16.945583,17.275349,16.253376,0.038242,0.163364,103.111451
323.3284,-0.823659,1.0,18.148,0.034,16.349999999999998,0.018,18.365000000000002,0.035,18.614,0.054,18.538,0.034,18.577,0.036,17.916,0.029,17.009,0.019,16.607,0.019,18.025,0.033,16.649,0.024,17.134,0.018,3.306638,0.113536,-2.140345,0.066817,17.081577,17.427254,16.442677,0.00457,0.10429,123.061854
323.3309,-0.821674,0.0,18.57,0.067,17.317999999999998,0.039,18.814,0.076,18.880000000000003,0.061,19.043,0.048,18.837,0.063,18.515,0.042,17.916999999999998,0.031,17.472,0.043,18.424,0.051,17.538,0.044,17.904,0.048,3.340943,0.276476,-2.236785,0.131599,18.057653,17.991241,17.159973,0.300684,0.207373,113.755736
323.3343,-0.81969,1.0,16.669999999999998,0.027,14.779,0.017,17.027,0.023,17.14,0.025,17.145,0.022,17.075,0.019,16.38,0.016,15.491999999999999,0.016,15.030000000000001,0.012,16.474999999999998,0.022,15.131999999999998,0.017,15.581,0.021,4.018306,0.105687,-1.655056,0.052891,15.69364,15.99048,14.924304,-0.168757,0.066576,102.863051
323.3173,-0.821684,0.0,17.669,0.022,15.983,0.013,17.945999999999998,0.024,18.03,0.031,18.154999999999998,0.021,18.081,0.02,17.454,0.018,16.628,0.01,16.186,0.011,17.558,0.009,16.261,0.013,16.724999999999998,0.011,3.664389,0.095752,-2.013549,0.052978,16.766575,17.140575,16.13969,-0.176702,0.080855,163.138878
323.4052,-0.811982,0.0,16.875999999999998,0.016,14.794,0.007,17.083,0.015,17.134,0.019,17.189999999999998,0.017,17.062,0.01,16.365,0.013,15.512000000000002,0.006,15.010000000000002,0.009,16.489,0.009,15.113,0.008,15.611999999999998,0.006,3.432455,0.073125,-1.991579,0.035954,15.606235,16.061491,14.962474,0.01771,0.046821,158.57326
323.4336,-0.81234,0.0,17.46,0.037,15.852,0.013,17.853,0.021,17.778000000000002,0.045,17.987,0.024,17.852,0.034,17.285999999999998,0.014,16.523,0.007,16.056,0.008,17.346,0.031,16.148,0.011,16.576,0.022,3.399253,0.09092,-2.120701,0.050477,16.596209,16.984009,15.980161,0.116025,0.067442,258.482823
323.3135,-0.806728,0.0,17.711,0.024,16.008,0.013,18.017000000000003,0.029,18.094,0.036,18.183999999999997,0.021,18.116,0.017,17.468,0.016,16.663999999999998,0.01,16.21,0.01,17.622,0.017,16.3,0.014,16.727999999999998,0.008,3.680946,0.116684,-2.235539,0.056621,16.727367,17.162403,16.141651,0.101147,0.082292,186.668067
323.365,-0.805833,0.0,17.174,0.051,14.643,0.029,17.147,0.028,17.322000000000003,0.037,17.346,0.029,17.148,0.033,16.329,0.026,15.468000000000002,0.022,14.98,0.016,16.456,0.033,15.047,0.023,15.530000000000001,0.023,3.775145,0.100862,-1.79202,0.050301,15.629047,15.860053,14.78919,-0.350641,0.066509,63.258979
323.3899,-0.803148,0.0,16.907999999999998,0.016,14.884,0.007,17.122,0.017,17.25,0.021,17.198,0.013,17.141000000000002,0.013,16.438,0.014,15.606,0.008,15.106000000000002,0.009,16.557,0.011,15.204,0.008,15.677,0.01,3.591884,0.076919,-2.443613,0.035279,15.693717,16.139708,15.050477,0.059092,0.04697,122.173346
323.3205,-0.801904,0.0,16.605999999999998,0.014,14.535,0.008,16.845,0.017,16.936,0.019,16.951999999999998,0.01,16.859,0.011,16.136,0.01,15.262000000000002,0.005,14.764,0.006,16.265,0.01,14.864999999999998,0.009,15.369,0.007,3.30408,0.067386,-2.373186,0.031715,15.397028,15.833742,14.727168,0.105006,0.04262,169.806128
323.3771,-0.794987,1.0,18.448,0.053,17.116,0.043,18.795,0.061,18.753,0.071,18.982,0.059,19.333000000000002,0.108,18.442999999999998,0.044,17.709,0.049,17.27,0.04,18.497,0.056,17.342,0.061,17.738,0.06,2.810922,0.240845,-2.005108,0.111669,17.864904,17.984472,17.123034,0.115784,0.164936,114.334695
323.3371,-0.793597,0.0,18.599,0.062,17.108,0.053,18.883000000000003,0.048,19.152,0.088,19.182,0.055,19.023,0.068,18.5,0.051,17.697,0.045,17.341,0.037,18.64,0.03,17.386,0.057,17.841,0.045,2.818183,0.237368,-2.664065,0.114265,17.904531,18.19012,17.27559,0.493707,0.166705,141.086802
323.3284,-0.790647,1.0,17.467,0.027,15.869999999999997,0.022,17.773000000000003,0.031,17.974,0.037,17.997999999999998,0.023,17.937,0.03,17.319,0.022,16.529999999999998,0.019,16.093,0.014,17.403,0.028,16.201999999999998,0.012,16.637,0.022,3.465341,0.134066,-2.132259,0.064279,16.678654,17.046999,16.027988,-0.138272,0.089454,170.2993
323.3402,-0.792775,0.0,18.493,0.063,17.131,0.028,18.799,0.051,19.078,0.085,19.048,0.064,18.785,0.08,18.453,0.027,17.724,0.025,17.330000000000002,0.023,18.637999999999998,0.027,17.412,0.033,17.844,0.024,3.510972,0.22049,-2.112871,0.104184,17.831459,18.104893,17.182981,0.07972,0.143998,136.244028
323.3229,-0.792079,0.0,16.93,0.018,14.869999999999997,0.038,17.162999999999997,0.019,17.229000000000003,0.022,17.304,0.015,17.172,0.018,16.480999999999998,0.017,15.546000000000001,0.037,15.125,0.027,16.656,0.023,15.181000000000001,0.039,15.669999999999998,0.04,3.342801,0.082564,-2.029344,0.040895,15.921027,16.291607,15.230533,0.064496,0.053746,181.736631
323.3644,-0.781431,0.0,16.707,0.019,14.738,0.009,17.005000000000003,0.016,17.025000000000002,0.017,17.095,0.014,16.965,0.011,16.279,0.013,15.452,0.005,14.943000000000001,0.007,16.422,0.008,15.067999999999998,0.011,15.559000000000001,0.007,4.330748,0.079853,-2.284209,0.045362,15.582301,15.997184,14.908262,0.051068,0.056859,150.703525
323.3468,-0.781289,1.0,19.006,0.057,17.471999999999998,0.028,19.165999999999997,0.058,19.382,0.096,19.526999999999997,0.061,19.523,0.058,18.98,0.054,18.069,0.017,17.68,0.023,18.936,0.018,17.735,0.021,18.127,0.019,3.78324,0.339511,-2.691675,0.186398,18.221783,18.501461,17.63085,-0.30358,0.213621,161.39035
323.3131,-0.777847,0.0,17.93,0.025,16.282,0.008,18.203000000000003,0.029,18.275000000000002,0.041,18.354,0.025,18.291,0.018,17.703,0.016,16.947,0.007,16.491,0.011,17.823999999999998,0.011,16.569,0.009,17.031,0.008,3.031084,0.135767,-2.171721,0.064667,17.029425,17.428127,16.449009,0.343752,0.092929,241.868709
323.3546,-0.772636,0.0,18.146,0.036,16.474,0.016,18.409,0.036,18.51,0.038,18.633,0.03,18.515,0.026,17.907999999999998,0.021,17.157999999999998,0.013,16.688,0.013,18.005,0.017,16.767,0.016,17.227,0.012,3.616502,0.137474,-1.938792,0.076342,17.241194,17.650433,16.659683,0.161971,0.094735,184.472678
323.3923,-0.771751,1.0,18.869,0.059,17.378,0.042,19.143,0.066,19.234,0.095,19.375,0.06,19.355,0.055,18.81,0.031,18.049,0.021,17.589,0.024,18.881999999999998,0.027,17.669999999999998,0.017,18.128,0.012,3.68866,0.18314,-2.034716,0.14965,18.140415,18.445793,17.533041,-0.163016,0.156173,213.904052
323.333,-0.770625,0.0,18.391,0.044,16.802,0.015,18.641,0.036,18.741,0.053,18.88,0.028,18.747,0.034,18.183999999999997,0.025,17.427999999999997,0.011,17.02,0.013,18.304,0.017,17.092,0.018,17.511,0.012,3.512626,0.183273,-2.028719,0.086895,17.522408,17.923822,16.952955,-0.085258,0.121886,217.27958
323.3003,-0.764233,1.0,18.611,0.04,17.276,0.019,18.921,0.044,18.962,0.071,19.262999999999998,0.042,19.189,0.04,18.598,0.026,17.903,0.012,17.492,0.016,18.724,0.014,17.543,0.018,17.962,0.014,4.128076,0.246453,-2.389719,0.120832,18.027311,18.352196,17.421381,-0.335965,0.169087,308.951502
323.4203,-0.763879,0.0,17.462999999999997,0.018,15.762,0.011,17.749000000000002,0.021,17.836000000000002,0.028,17.982,0.02,17.823,0.016,17.208,0.014,16.439999999999998,0.006,15.971,0.011,17.363,0.009,16.07,0.009,16.53,0.007,3.364175,0.070856,-1.978148,0.046202,16.507177,16.909554,15.903003,0.029234,0.058789,297.995881
323.3044,-0.757658,0.0,16.891,0.012,14.916,0.006,17.174,0.015,17.220000000000002,0.019,17.273999999999997,0.012,17.175,0.012,16.471,0.013,15.632,0.007,15.133,0.008,16.618,0.008,15.239999999999998,0.008,15.727,0.006,3.598032,0.073082,-2.401449,0.035444,15.723504,16.176601,15.086354,0.036318,0.046511,315.581964
323.3039,-0.754707,0.0,16.089,0.008,13.399999999999999,0.007,16.292,0.011,16.305,0.01,16.191,0.008,15.988,0.008,15.172,0.011,14.197000000000001,0.007,13.613,0.007,15.350999999999999,0.008,13.754,0.009,14.321,0.008,3.407292,0.03762,-2.11778,0.017944,14.297462,14.843022,13.596698,0.024878,0.025111,324.818561
323.3637,-0.724855,0.0,18.721999999999998,0.055,17.182,0.022,18.941000000000003,0.042,19.150000000000002,0.083,19.218,0.053,19.133,0.041,18.541,0.027,17.826999999999998,0.013,17.385,0.02,18.689,0.013,17.474,0.016,17.913999999999998,0.01,3.611746,0.155346,-1.899808,0.101243,17.889843,18.278645,17.324944,-0.00112,0.141932,354.097216
323.3751,-0.547901,0.0,18.785999999999998,0.056,17.426,0.025,19.128,0.057,19.196,0.087,19.45,0.053,19.339000000000002,0.047,18.743,0.032,18.041999999999998,0.012,17.582,0.021,18.919999999999998,0.022,17.694,0.017,18.099,0.015,3.393676,0.156901,-2.070603,0.130176,18.089037,18.497149,17.52641,-0.075626,0.134342,992.294022
